source_file,line,date,amount,sign,direction_guess,category_guess,confidence,description_redacted,status
Вставленный текст(4).txt,620,,860.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,120.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,600.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,295.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,120.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,290.0,+,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,620,,6678.0,,income_candidate,uncategorized,0.45,1 000₽ + 350₽ + 266₽ + 1 550₽ + 250₽ + 279₽ + 698₽ + 860₽ + 120₽ + 600₽ + 295₽ + 120₽ + 290₽ = 6 678₽,needs_review
Вставленный текст(4).txt,638,,350.0,,income_candidate,uncategorized,0.45,350₽ + 185₽ = 535₽,needs_review
Вставленный текст(4).txt,638,,185.0,+,income_candidate,uncategorized,0.45,350₽ + 185₽ = 535₽,needs_review
Вставленный текст(4).txt,638,,535.0,,income_candidate,uncategorized,0.45,350₽ + 185₽ = 535₽,needs_review
Вставленный текст(4).txt,641,,1600.0,,income_candidate,uncategorized,0.45,1 600₽ + 350₽ + 185₽ = 2 135₽,needs_review
Вставленный текст(4).txt,641,,350.0,+,income_candidate,uncategorized,0.45,1 600₽ + 350₽ + 185₽ = 2 135₽,needs_review
Вставленный текст(4).txt,641,,185.0,+,income_candidate,uncategorized,0.45,1 600₽ + 350₽ + 185₽ = 2 135₽,needs_review
Вставленный текст(4).txt,641,,2135.0,,income_candidate,uncategorized,0.45,1 600₽ + 350₽ + 185₽ = 2 135₽,needs_review
Вставленный текст(4).txt,644,,10000.0,,income_candidate,uncategorized,0.45,10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 135₽,needs_review
Вставленный текст(4).txt,644,,1600.0,+,income_candidate,uncategorized,0.45,10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 135₽,needs_review
Вставленный текст(4).txt,644,,350.0,+,income_candidate,uncategorized,0.45,10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 135₽,needs_review
Вставленный текст(4).txt,644,,185.0,+,income_candidate,uncategorized,0.45,10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 135₽,needs_review
Вставленный текст(4).txt,644,,12135.0,,income_candidate,uncategorized,0.45,10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 135₽,needs_review
Вставленный текст(4).txt,647,,315.0,,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,647,,10000.0,+,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,647,,1600.0,+,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,647,,350.0,+,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,647,,185.0,+,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,647,,12450.0,,income_candidate,uncategorized,0.45,315₽ + 10 000₽ + 1 600₽ + 350₽ + 185₽ = 12 450₽,needs_review
Вставленный текст(4).txt,668,,1600.0,,income_candidate,uncategorized,0.45,1 600₽ + 140₽ = 1 740₽,needs_review
Вставленный текст(4).txt,668,,140.0,+,income_candidate,uncategorized,0.45,1 600₽ + 140₽ = 1 740₽,needs_review
Вставленный текст(4).txt,668,,1740.0,,income_candidate,uncategorized,0.45,1 600₽ + 140₽ = 1 740₽,needs_review
Вставленный текст(4).txt,671,,447.0,,income_candidate,uncategorized,0.45,447₽ + 1 600₽ + 140₽ = 2 187₽,needs_review
Вставленный текст(4).txt,671,,1600.0,+,income_candidate,uncategorized,0.45,447₽ + 1 600₽ + 140₽ = 2 187₽,needs_review
Вставленный текст(4).txt,671,,140.0,+,income_candidate,uncategorized,0.45,447₽ + 1 600₽ + 140₽ = 2 187₽,needs_review
Вставленный текст(4).txt,671,,2187.0,,income_candidate,uncategorized,0.45,447₽ + 1 600₽ + 140₽ = 2 187₽,needs_review
Вставленный текст(4).txt,674,,549.0,,income_candidate,uncategorized,0.45,549₽ + 447₽ + 1 600₽ + 140₽ = 2 736₽,needs_review
Вставленный текст(4).txt,674,,447.0,+,income_candidate,uncategorized,0.45,549₽ + 447₽ + 1 600₽ + 140₽ = 2 736₽,needs_review
Вставленный текст(4).txt,674,,1600.0,+,income_candidate,uncategorized,0.45,549₽ + 447₽ + 1 600₽ + 140₽ = 2 736₽,needs_review
Вставленный текст(4).txt,674,,140.0,+,income_candidate,uncategorized,0.45,549₽ + 447₽ + 1 600₽ + 140₽ = 2 736₽,needs_review
Вставленный текст(4).txt,674,,2736.0,,income_candidate,uncategorized,0.45,549₽ + 447₽ + 1 600₽ + 140₽ = 2 736₽,needs_review
Вставленный текст(4).txt,677,,375.0,,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,677,,549.0,+,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,677,,447.0,+,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,677,,1600.0,+,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,677,,140.0,+,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,677,,3111.0,,income_candidate,uncategorized,0.45,375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 111₽,needs_review
Вставленный текст(4).txt,680,,524.0,,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,375.0,+,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,549.0,+,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,447.0,+,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,1600.0,+,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,140.0,+,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,680,,3635.0,,income_candidate,uncategorized,0.45,524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 3 635₽,needs_review
Вставленный текст(4).txt,683,,524.0,,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,524.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,375.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,549.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,447.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,1600.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,140.0,+,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,683,,4159.0,,income_candidate,uncategorized,0.45,524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 159₽,needs_review
Вставленный текст(4).txt,686,,355.0,,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,524.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,524.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,375.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,549.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,447.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,1600.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,140.0,+,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,686,,4514.0,,income_candidate,uncategorized,0.45,355₽ + 524₽ + 524₽ + 375₽ + 549₽ + 447₽ + 1 600₽ + 140₽ = 4 514₽,needs_review
Вставленный текст(4).txt,706,,240.0,,income_candidate,uncategorized,0.45,240₽ + 350₽ = 590₽,needs_review
Вставленный текст(4).txt,706,,350.0,+,income_candidate,uncategorized,0.45,240₽ + 350₽ = 590₽,needs_review
Вставленный текст(4).txt,706,,590.0,,income_candidate,uncategorized,0.45,240₽ + 350₽ = 590₽,needs_review
Вставленный текст(4).txt,709,,100.0,,income_candidate,uncategorized,0.45,100₽ + 240₽ + 350₽ = 690₽,needs_review
Вставленный текст(4).txt,709,,240.0,+,income_candidate,uncategorized,0.45,100₽ + 240₽ + 350₽ = 690₽,needs_review
Вставленный текст(4).txt,709,,350.0,+,income_candidate,uncategorized,0.45,100₽ + 240₽ + 350₽ = 690₽,needs_review
Вставленный текст(4).txt,709,,690.0,,income_candidate,uncategorized,0.45,100₽ + 240₽ + 350₽ = 690₽,needs_review
Вставленный текст(4).txt,712,,120.0,,income_candidate,uncategorized,0.45,120₽ + 100₽ + 240₽ + 350₽ = 810₽,needs_review
Вставленный текст(4).txt,712,,100.0,+,income_candidate,uncategorized,0.45,120₽ + 100₽ + 240₽ + 350₽ = 810₽,needs_review
Вставленный текст(4).txt,712,,240.0,+,income_candidate,uncategorized,0.45,120₽ + 100₽ + 240₽ + 350₽ = 810₽,needs_review
Вставленный текст(4).txt,712,,350.0,+,income_candidate,uncategorized,0.45,120₽ + 100₽ + 240₽ + 350₽ = 810₽,needs_review
Вставленный текст(4).txt,712,,810.0,,income_candidate,uncategorized,0.45,120₽ + 100₽ + 240₽ + 350₽ = 810₽,needs_review
Вставленный текст(4).txt,715,,510.0,,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,715,,120.0,+,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,715,,100.0,+,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,715,,240.0,+,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,715,,350.0,+,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,715,,1320.0,,income_candidate,uncategorized,0.45,510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 1 320₽,needs_review
Вставленный текст(4).txt,718,,1000.0,,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,510.0,+,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,120.0,+,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,100.0,+,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,240.0,+,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,350.0,+,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,718,,2320.0,,income_candidate,uncategorized,0.45,1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 2 320₽,needs_review
Вставленный текст(4).txt,721,,5000.0,,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,1000.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,510.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,120.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,100.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,240.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,350.0,+,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,721,,7320.0,,income_candidate,uncategorized,0.45,5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 320₽,needs_review
Вставленный текст(4).txt,724,,125.0,,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,5000.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,1000.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,510.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,120.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,100.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,240.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,350.0,+,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,724,,7445.0,,income_candidate,uncategorized,0.45,125₽ + 5 000₽ + 1 000₽ + 510₽ + 120₽ + 100₽ + 240₽ + 350₽ = 7 445₽,needs_review
Вставленный текст(4).txt,744,,180.0,,income_candidate,uncategorized,0.45,180₽ + 299₽ = 479₽,needs_review
Вставленный текст(4).txt,744,,299.0,+,income_candidate,uncategorized,0.45,180₽ + 299₽ = 479₽,needs_review
Вставленный текст(4).txt,744,,479.0,,income_candidate,uncategorized,0.45,180₽ + 299₽ = 479₽,needs_review
Вставленный текст(4).txt,747,,62.0,,income_candidate,uncategorized,0.45,62₽ + 180₽ + 299₽ = 541₽,needs_review
Вставленный текст(4).txt,747,,180.0,+,income_candidate,uncategorized,0.45,62₽ + 180₽ + 299₽ = 541₽,needs_review
Вставленный текст(4).txt,747,,299.0,+,income_candidate,uncategorized,0.45,62₽ + 180₽ + 299₽ = 541₽,needs_review
Вставленный текст(4).txt,747,,541.0,,income_candidate,uncategorized,0.45,62₽ + 180₽ + 299₽ = 541₽,needs_review
Вставленный текст(4).txt,750,,320.0,,income_candidate,uncategorized,0.45,320₽ + 62₽ + 180₽ + 299₽ = 861₽,needs_review
Вставленный текст(4).txt,750,,62.0,+,income_candidate,uncategorized,0.45,320₽ + 62₽ + 180₽ + 299₽ = 861₽,needs_review
Вставленный текст(4).txt,750,,180.0,+,income_candidate,uncategorized,0.45,320₽ + 62₽ + 180₽ + 299₽ = 861₽,needs_review
Вставленный текст(4).txt,750,,299.0,+,income_candidate,uncategorized,0.45,320₽ + 62₽ + 180₽ + 299₽ = 861₽,needs_review
Вставленный текст(4).txt,750,,861.0,,income_candidate,uncategorized,0.45,320₽ + 62₽ + 180₽ + 299₽ = 861₽,needs_review
Вставленный текст(4).txt,753,,501.0,,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,753,,320.0,+,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,753,,62.0,+,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,753,,180.0,+,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,753,,299.0,+,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,753,,1362.0,,income_candidate,uncategorized,0.45,501₽ + 320₽ + 62₽ + 180₽ + 299₽ = 1 362₽,needs_review
Вставленный текст(4).txt,769,,92.0,,income_candidate,uncategorized,0.45,92₽ + 331₽ = 423₽,needs_review
Вставленный текст(4).txt,769,,331.0,+,income_candidate,uncategorized,0.45,92₽ + 331₽ = 423₽,needs_review
Вставленный текст(4).txt,769,,423.0,,income_candidate,uncategorized,0.45,92₽ + 331₽ = 423₽,needs_review
Вставленный текст(4).txt,772,,300.0,,income_candidate,uncategorized,0.45,300₽ + 92₽ + 331₽ = 723₽,needs_review
Вставленный текст(4).txt,772,,92.0,+,income_candidate,uncategorized,0.45,300₽ + 92₽ + 331₽ = 723₽,needs_review
Вставленный текст(4).txt,772,,331.0,+,income_candidate,uncategorized,0.45,300₽ + 92₽ + 331₽ = 723₽,needs_review
Вставленный текст(4).txt,772,,723.0,,income_candidate,uncategorized,0.45,300₽ + 92₽ + 331₽ = 723₽,needs_review
Вставленный текст(4).txt,775,,1600.0,,income_candidate,uncategorized,0.45,1 600₽ + 300₽ + 92₽ + 331₽ = 2 323₽,needs_review
Вставленный текст(4).txt,775,,300.0,+,income_candidate,uncategorized,0.45,1 600₽ + 300₽ + 92₽ + 331₽ = 2 323₽,needs_review
Вставленный текст(4).txt,775,,92.0,+,income_candidate,uncategorized,0.45,1 600₽ + 300₽ + 92₽ + 331₽ = 2 323₽,needs_review
Вставленный текст(4).txt,775,,331.0,+,income_candidate,uncategorized,0.45,1 600₽ + 300₽ + 92₽ + 331₽ = 2 323₽,needs_review
Вставленный текст(4).txt,775,,2323.0,,income_candidate,uncategorized,0.45,1 600₽ + 300₽ + 92₽ + 331₽ = 2 323₽,needs_review
Вставленный текст(4).txt,778,,409.0,,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,778,,1600.0,+,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,778,,300.0,+,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,778,,92.0,+,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,778,,331.0,+,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,778,,2732.0,,income_candidate,uncategorized,0.45,409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 2 732₽,needs_review
Вставленный текст(4).txt,781,,300.0,,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,409.0,+,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,1600.0,+,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,300.0,+,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,92.0,+,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,331.0,+,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,781,,3032.0,,income_candidate,uncategorized,0.45,300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 032₽,needs_review
Вставленный текст(4).txt,784,,365.0,,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,300.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,409.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,1600.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,300.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,92.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,331.0,+,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,784,,3397.0,,income_candidate,uncategorized,0.45,365₽ + 300₽ + 409₽ + 1 600₽ + 300₽ + 92₽ + 331₽ = 3 397₽,needs_review
Вставленный текст(4).txt,801,,1160.0,,income_candidate,uncategorized,0.45,1 160₽ + 250₽ = 1 410₽,needs_review
Вставленный текст(4).txt,801,,250.0,+,income_candidate,uncategorized,0.45,1 160₽ + 250₽ = 1 410₽,needs_review
Вставленный текст(4).txt,801,,1410.0,,income_candidate,uncategorized,0.45,1 160₽ + 250₽ = 1 410₽,needs_review
Вставленный текст(4).txt,804,,300.0,,income_candidate,uncategorized,0.45,300₽ + 1 160₽ + 250₽ = 1 710₽,needs_review
Вставленный текст(4).txt,804,,1160.0,+,income_candidate,uncategorized,0.45,300₽ + 1 160₽ + 250₽ = 1 710₽,needs_review
Вставленный текст(4).txt,804,,250.0,+,income_candidate,uncategorized,0.45,300₽ + 1 160₽ + 250₽ = 1 710₽,needs_review
Вставленный текст(4).txt,804,,1710.0,,income_candidate,uncategorized,0.45,300₽ + 1 160₽ + 250₽ = 1 710₽,needs_review
Вставленный текст(4).txt,807,,1000.0,,income_candidate,uncategorized,0.45,1 000₽ + 300₽ + 1 160₽ + 250₽ = 2 710₽,needs_review
Вставленный текст(4).txt,807,,300.0,+,income_candidate,uncategorized,0.45,1 000₽ + 300₽ + 1 160₽ + 250₽ = 2 710₽,needs_review
